Title,Platform,Genres,Rating,Wishlist,Plays,Backlogs,Global_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Year,Release_Year,Publisher
Dragon Quest V: Hand of the Heavenly Bride,DS,Rpg,4.2,478.0,1400.0,1K,1.6,0.19,0.02,1.36,0.02,2008.0,2008.0,Square Enix
Sonic Lost World,3DS,Adventure,2.5,214.0,2500.0,498,0.49,0.24,0.15,0.07,0.03,2013.0,2013.0,Sega
Sonic Lost World,WiiU,Adventure,2.5,214.0,2500.0,498,0.4,0.24,0.12,0.01,0.03,2013.0,2013.0,Sega
Sonic Lost World,3DS,Platform,2.5,214.0,2500.0,498,0.49,0.24,0.15,0.07,0.03,2013.0,2013.0,Sega
Sonic Lost World,WiiU,Platform,2.5,214.0,2500.0,498,0.4,0.24,0.12,0.01,0.03,2013.0,2013.0,Sega
LEGO Batman 3: Beyond Gotham,X360,Adventure,3.1,113.0,2900.0,801,0.95,0.48,0.38,0.0,0.08,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PS4,Adventure,3.1,113.0,2900.0,801,0.92,0.37,0.39,0.0,0.15,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PS3,Adventure,3.1,113.0,2900.0,801,0.81,0.33,0.35,0.0,0.13,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PSV,Adventure,3.1,113.0,2900.0,801,0.49,0.09,0.29,0.0,0.11,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,WiiU,Adventure,3.1,113.0,2900.0,801,0.47,0.23,0.21,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,3DS,Adventure,3.1,113.0,2900.0,801,0.45,0.21,0.21,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,XOne,Adventure,3.1,113.0,2900.0,801,0.43,0.23,0.17,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PC,Adventure,3.1,113.0,2900.0,801,0.06,0.0,0.06,0.0,0.01,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,X360,Platform,3.1,113.0,2900.0,801,0.95,0.48,0.38,0.0,0.08,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PS4,Platform,3.1,113.0,2900.0,801,0.92,0.37,0.39,0.0,0.15,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PS3,Platform,3.1,113.0,2900.0,801,0.81,0.33,0.35,0.0,0.13,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PSV,Platform,3.1,113.0,2900.0,801,0.49,0.09,0.29,0.0,0.11,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,WiiU,Platform,3.1,113.0,2900.0,801,0.47,0.23,0.21,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,3DS,Platform,3.1,113.0,2900.0,801,0.45,0.21,0.21,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,XOne,Platform,3.1,113.0,2900.0,801,0.43,0.23,0.17,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PC,Platform,3.1,113.0,2900.0,801,0.06,0.0,0.06,0.0,0.01,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,X360,Puzzle,3.1,113.0,2900.0,801,0.95,0.48,0.38,0.0,0.08,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PS4,Puzzle,3.1,113.0,2900.0,801,0.92,0.37,0.39,0.0,0.15,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PS3,Puzzle,3.1,113.0,2900.0,801,0.81,0.33,0.35,0.0,0.13,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PSV,Puzzle,3.1,113.0,2900.0,801,0.49,0.09,0.29,0.0,0.11,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,WiiU,Puzzle,3.1,113.0,2900.0,801,0.47,0.23,0.21,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,3DS,Puzzle,3.1,113.0,2900.0,801,0.45,0.21,0.21,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,XOne,Puzzle,3.1,113.0,2900.0,801,0.43,0.23,0.17,0.0,0.04,2014.0,2014.0,Warner Bros. Interactive Entertainment
LEGO Batman 3: Beyond Gotham,PC,Puzzle,3.1,113.0,2900.0,801,0.06,0.0,0.06,0.0,0.01,2014.0,2014.0,Warner Bros. Interactive Entertainment
Halo 5: Guardians,XOne,Shooter,2.5,257.0,3500.0,602,4.26,2.64,1.2,0.03,0.39,2015.0,2015.0,Microsoft Game Studios
Ultimate Spider-Man,PS2,Brawler,3.6,280.0,3700.0,382,0.72,0.6,0.02,0.0,0.1,2005.0,2005.0,Activision
Ultimate Spider-Man,XB,Brawler,3.6,280.0,3700.0,382,0.39,0.26,0.11,0.0,0.02,2005.0,2005.0,Activision
Ultimate Spider-Man,GC,Brawler,3.6,280.0,3700.0,382,0.37,0.29,0.07,0.0,0.01,2005.0,2005.0,Activision
Ultimate Spider-Man,GBA,Brawler,3.6,280.0,3700.0,382,0.3,0.22,0.08,0.0,0.01,2005.0,2005.0,Activision
Ultimate Spider-Man,DS,Brawler,3.6,280.0,3700.0,382,0.16,0.14,0.0,0.0,0.01,2005.0,2005.0,Activision
Secret of Mana,SNES,Rpg,3.3,511.0,1900.0,1.3K,1.83,0.25,0.07,1.49,0.02,1993.0,1993.0,SquareSoft
Mega Man Legends,PS,Adventure,3.7,364.0,1400.0,851,0.83,0.39,0.26,0.12,0.05,1997.0,1997.0,Capcom
Mega Man Legends,PS,Rpg,3.7,364.0,1400.0,851,0.83,0.39,0.26,0.12,0.05,1997.0,1997.0,Capcom
Mega Man Legends,PS,Shooter,3.7,364.0,1400.0,851,0.83,0.39,0.26,0.12,0.05,1997.0,1997.0,Capcom
Dante's Inferno,PS3,Adventure,3.2,334.0,2600.0,567,1.09,0.64,0.28,0.04,0.13,2010.0,2010.0,Electronic Arts
Dante's Inferno,X360,Adventure,3.2,334.0,2600.0,567,0.92,0.63,0.2,0.02,0.07,2010.0,2010.0,Electronic Arts
Dante's Inferno,PSP,Adventure,3.2,334.0,2600.0,567,0.19,0.12,0.03,0.01,0.03,2010.0,2010.0,Electronic Arts
Dante's Inferno,PS3,Brawler,3.2,334.0,2600.0,567,1.09,0.64,0.28,0.04,0.13,2010.0,2010.0,Electronic Arts
Dante's Inferno,X360,Brawler,3.2,334.0,2600.0,567,0.92,0.63,0.2,0.02,0.07,2010.0,2010.0,Electronic Arts
Dante's Inferno,PSP,Brawler,3.2,334.0,2600.0,567,0.19,0.12,0.03,0.01,0.03,2010.0,2010.0,Electronic Arts
Haunting Ground,PS2,Adventure,3.8,572.0,597.0,625,0.07,0.03,0.03,0.0,0.01,2005.0,2005.0,Capcom
Fire Emblem: Thracia 776,SNES,Rpg,4.1,329.0,820.0,771,0.26,0.0,0.0,0.26,0.0,1999.0,1999.0,Nintendo
Fire Emblem: Thracia 776,SNES,Strategy,4.1,329.0,820.0,771,0.26,0.0,0.0,0.26,0.0,1999.0,1999.0,Nintendo
Fire Emblem: Thracia 776,SNES,Tactical,4.1,329.0,820.0,771,0.26,0.0,0.0,0.26,0.0,1999.0,1999.0,Nintendo
Pikmin 3,WiiU,Adventure,4.0,385.0,2700.0,797,1.11,0.45,0.31,0.29,0.06,2013.0,2013.0,Nintendo
Pikmin 3,WiiU,Real Time Strategy,4.0,385.0,2700.0,797,1.11,0.45,0.31,0.29,0.06,2013.0,2013.0,Nintendo
Chaos;Head Noah,X360,Adventure,4.0,174.0,199.0,215,0.04,0.0,0.0,0.04,0.0,2009.0,2009.0,5pb
Chaos;Head Noah,PSP,Adventure,4.0,174.0,199.0,215,0.02,0.0,0.0,0.02,0.0,2010.0,2009.0,5pb
Chaos;Head Noah,PSV,Adventure,4.0,174.0,199.0,215,0.01,0.0,0.0,0.01,0.0,2014.0,2009.0,5pb
Chaos;Head Noah,X360,Simulator,4.0,174.0,199.0,215,0.04,0.0,0.0,0.04,0.0,2009.0,2009.0,5pb
Chaos;Head Noah,PSP,Simulator,4.0,174.0,199.0,215,0.02,0.0,0.0,0.02,0.0,2010.0,2009.0,5pb
Chaos;Head Noah,PSV,Simulator,4.0,174.0,199.0,215,0.01,0.0,0.0,0.01,0.0,2014.0,2009.0,5pb
Chaos;Head Noah,X360,Visual Novel,4.0,174.0,199.0,215,0.04,0.0,0.0,0.04,0.0,2009.0,2009.0,5pb
Chaos;Head Noah,PSP,Visual Novel,4.0,174.0,199.0,215,0.02,0.0,0.0,0.02,0.0,2010.0,2009.0,5pb
Chaos;Head Noah,PSV,Visual Novel,4.0,174.0,199.0,215,0.01,0.0,0.0,0.01,0.0,2014.0,2009.0,5pb
Crysis,PC,Adventure,3.2,241.0,3000.0,561,0.72,0.0,0.69,0.0,0.03,2007.0,2007.0,Electronic Arts
Crysis,PC,Shooter,3.2,241.0,3000.0,561,0.72,0.0,0.69,0.0,0.03,2007.0,2007.0,Electronic Arts
Sonic and the Secret Rings,Wii,Platform,1.9,160.0,3100.0,348,2.77,1.24,1.2,0.04,0.3,2007.0,2007.0,Sega
Mario Party 2,N64,Card & Board Game,3.7,132.0,3900.0,199,2.5,1.28,0.14,1.08,0.01,1999.0,1999.0,Nintendo
Animal Crossing,GC,Simulator,3.9,317.0,3900.0,389,3.15,1.92,0.16,0.99,0.09,2001.0,2001.0,Nintendo
Final Fantasy XIII-2,PS3,Adventure,3.3,449.0,2300.0,1.4K,2.68,0.78,0.75,0.89,0.26,2011.0,2011.0,Square Enix
Final Fantasy XIII-2,X360,Adventure,3.3,449.0,2300.0,1.4K,0.74,0.36,0.3,0.02,0.06,2011.0,2011.0,Square Enix
Final Fantasy XIII-2,PS3,Rpg,3.3,449.0,2300.0,1.4K,2.68,0.78,0.75,0.89,0.26,2011.0,2011.0,Square Enix
Final Fantasy XIII-2,X360,Rpg,3.3,449.0,2300.0,1.4K,0.74,0.36,0.3,0.02,0.06,2011.0,2011.0,Square Enix
Fatal Frame II: Crimson Butterfly,PS2,Adventure,4.2,513.0,1000.0,690,0.16,0.08,0.06,0.0,0.02,2003.0,2003.0,Ubisoft
Disney's Aladdin,SNES,Adventure,3.4,85.0,2200.0,192,1.75,0.94,0.34,0.21,0.27,1993.0,1993.0,Capcom
Disney's Aladdin,GBA,Adventure,3.4,85.0,2200.0,192,0.03,0.02,0.01,0.0,0.0,2003.0,1993.0,Capcom
Disney's Aladdin,SNES,Arcade,3.4,85.0,2200.0,192,1.75,0.94,0.34,0.21,0.27,1993.0,1993.0,Capcom
Disney's Aladdin,GBA,Arcade,3.4,85.0,2200.0,192,0.03,0.02,0.01,0.0,0.0,2003.0,1993.0,Capcom
Disney's Aladdin,SNES,Platform,3.4,85.0,2200.0,192,1.75,0.94,0.34,0.21,0.27,1993.0,1993.0,Capcom
Disney's Aladdin,GBA,Platform,3.4,85.0,2200.0,192,0.03,0.02,0.01,0.0,0.0,2003.0,1993.0,Capcom
Fable II,X360,Adventure,3.6,271.0,3200.0,580,4.31,2.51,1.27,0.11,0.41,2008.0,2008.0,Microsoft Game Studios
Fable II,X360,Rpg,3.6,271.0,3200.0,580,4.31,2.51,1.27,0.11,0.41,2008.0,2008.0,Microsoft Game Studios
Lightning Returns: Final Fantasy XIII,PS3,Rpg,3.1,426.0,1500.0,1.3K,1.1,0.31,0.22,0.45,0.12,2013.0,2013.0,Square Enix
Lightning Returns: Final Fantasy XIII,X360,Rpg,3.1,426.0,1500.0,1.3K,0.29,0.15,0.1,0.01,0.02,2013.0,2013.0,Square Enix
Yakuza 2,PS2,Adventure,4.0,255.0,1000.0,491,1.09,0.05,0.04,0.84,0.16,2006.0,2006.0,Sega
Yakuza 2,PS2,Brawler,4.0,255.0,1000.0,491,1.09,0.05,0.04,0.84,0.16,2006.0,2006.0,Sega
Yakuza 2,PS2,Rpg,4.0,255.0,1000.0,491,1.09,0.05,0.04,0.84,0.16,2006.0,2006.0,Sega
Yakuza 2,PS2,Simulator,4.0,255.0,1000.0,491,1.09,0.05,0.04,0.84,0.16,2006.0,2006.0,Sega
Yakuza 2,PS2,Sport,4.0,255.0,1000.0,491,1.09,0.05,0.04,0.84,0.16,2006.0,2006.0,Sega
F-Zero X,N64,Arcade,3.9,172.0,1700.0,387,1.1,0.45,0.33,0.29,0.03,1998.0,1998.0,Nintendo
F-Zero X,N64,Racing,3.9,172.0,1700.0,387,1.1,0.45,0.33,0.29,0.03,1998.0,1998.0,Nintendo
Super Mario Sunshine,GC,Adventure,3.7,14.0,340.0,83,6.31,4.01,1.26,0.87,0.17,2002.0,2020.0,Nintendo
Super Mario Sunshine,GC,Platform,3.7,14.0,340.0,83,6.31,4.01,1.26,0.87,0.17,2002.0,2020.0,Nintendo
Mega Man X5,PS,Adventure,3.2,126.0,2200.0,450,0.75,0.3,0.21,0.2,0.05,2000.0,2000.0,Capcom
Mega Man X5,PS,Platform,3.2,126.0,2200.0,450,0.75,0.3,0.21,0.2,0.05,2000.0,2000.0,Capcom
Mega Man X5,PS,Shooter,3.2,126.0,2200.0,450,0.75,0.3,0.21,0.2,0.05,2000.0,2000.0,Capcom
Mega Man 7,SNES,Adventure,3.5,139.0,2400.0,461,0.28,0.03,0.01,0.23,0.01,1995.0,1995.0,Laguna
Mega Man 7,SNES,Platform,3.5,139.0,2400.0,461,0.28,0.03,0.01,0.23,0.01,1995.0,1995.0,Laguna
Mega Man 7,SNES,Shooter,3.5,139.0,2400.0,461,0.28,0.03,0.01,0.23,0.01,1995.0,1995.0,Laguna
Metal Gear Solid: The Twin Snakes,GC,Adventure,3.6,364.0,1900.0,619,0.47,0.3,0.08,0.07,0.01,2004.0,2004.0,Konami Digital Entertainment
The Simpsons Game,DS,Platform,3.0,156.0,3800.0,283,1.53,0.57,0.79,0.0,0.17,2007.0,2007.0,Electronic Arts
The Simpsons Game,PS2,Platform,3.0,156.0,3800.0,283,1.51,0.35,0.03,0.0,1.13,2007.0,2007.0,Electronic Arts
The Simpsons Game,PSP,Platform,3.0,156.0,3800.0,283,1.09,0.24,0.55,0.0,0.31,2007.0,2007.0,Electronic Arts
The Simpsons Game,X360,Platform,3.0,156.0,3800.0,283,1.05,0.54,0.4,0.0,0.11,2007.0,2007.0,Electronic Arts
The Simpsons Game,Wii,Platform,3.0,156.0,3800.0,283,1.03,0.45,0.47,0.0,0.11,2007.0,2007.0,Electronic Arts
The Simpsons Game,PS3,Platform,3.0,156.0,3800.0,283,0.91,0.38,0.37,0.0,0.15,2007.0,2007.0,Electronic Arts
Mega Man Zero 2,GBA,Adventure,3.7,180.0,1900.0,529,0.43,0.18,0.07,0.17,0.01,2003.0,2003.0,Capcom
Mega Man Zero 2,GBA,Platform,3.7,180.0,1900.0,529,0.43,0.18,0.07,0.17,0.01,2003.0,2003.0,Capcom
Mega Man Zero 2,GBA,Shooter,3.7,180.0,1900.0,529,0.43,0.18,0.07,0.17,0.01,2003.0,2003.0,Capcom
Crash of the Titans,PSP,Adventure,3.0,122.0,3800.0,196,0.64,0.25,0.25,0.0,0.15,2007.0,2007.0,Vivendi Games
Crash of the Titans,DS,Adventure,3.0,122.0,3800.0,196,0.49,0.42,0.02,0.0,0.04,2007.0,2007.0,Vivendi Games
Crash of the Titans,Wii,Adventure,3.0,122.0,3800.0,196,0.46,0.4,0.03,0.0,0.04,2007.0,2007.0,Vivendi Games
Crash of the Titans,PS2,Adventure,3.0,122.0,3800.0,196,0.41,0.34,0.01,0.0,0.06,2007.0,2007.0,Vivendi Games
Crash of the Titans,X360,Adventure,3.0,122.0,3800.0,196,0.32,0.27,0.02,0.0,0.03,2007.0,2007.0,Vivendi Games
Crash of the Titans,PSP,Platform,3.0,122.0,3800.0,196,0.64,0.25,0.25,0.0,0.15,2007.0,2007.0,Vivendi Games
Crash of the Titans,DS,Platform,3.0,122.0,3800.0,196,0.49,0.42,0.02,0.0,0.04,2007.0,2007.0,Vivendi Games
Crash of the Titans,Wii,Platform,3.0,122.0,3800.0,196,0.46,0.4,0.03,0.0,0.04,2007.0,2007.0,Vivendi Games
Crash of the Titans,PS2,Platform,3.0,122.0,3800.0,196,0.41,0.34,0.01,0.0,0.06,2007.0,2007.0,Vivendi Games
Crash of the Titans,X360,Platform,3.0,122.0,3800.0,196,0.32,0.27,0.02,0.0,0.03,2007.0,2007.0,Vivendi Games
The Witcher,PC,Adventure,3.0,168.0,1600.0,540,0.06,0.0,0.05,0.0,0.01,2007.0,2007.0,Atari
The Witcher,PC,Rpg,3.0,168.0,1600.0,540,0.06,0.0,0.05,0.0,0.01,2007.0,2007.0,Atari
Final Fantasy III,SNES,Adventure,3.1,290.0,2600.0,891,3.42,0.86,0.0,2.55,0.02,1994.0,2006.0,SquareSoft
Final Fantasy III,DS,Adventure,3.1,290.0,2600.0,891,2.12,0.91,0.05,1.07,0.09,2006.0,2006.0,Square Enix
Final Fantasy III,NES,Adventure,3.1,290.0,2600.0,891,1.4,0.0,0.0,1.39,0.01,1990.0,2006.0,SquareSoft
Final Fantasy III,PSP,Adventure,3.1,290.0,2600.0,891,0.11,0.0,0.0,0.11,0.0,2012.0,2006.0,Square Enix
Final Fantasy III,SNES,Rpg,3.1,290.0,2600.0,891,3.42,0.86,0.0,2.55,0.02,1994.0,2006.0,SquareSoft
Final Fantasy III,DS,Rpg,3.1,290.0,2600.0,891,2.12,0.91,0.05,1.07,0.09,2006.0,2006.0,Square Enix
Final Fantasy III,NES,Rpg,3.1,290.0,2600.0,891,1.4,0.0,0.0,1.39,0.01,1990.0,2006.0,SquareSoft
Final Fantasy III,PSP,Rpg,3.1,290.0,2600.0,891,0.11,0.0,0.0,0.11,0.0,2012.0,2006.0,Square Enix
Star Wars: Battlefront,PS2,Shooter,3.5,109.0,4100.0,261,3.61,1.93,1.22,0.03,0.44,2004.0,2004.0,LucasArts
Star Wars: Battlefront,XB,Shooter,3.5,109.0,4100.0,261,1.75,1.24,0.45,0.0,0.07,2004.0,2004.0,Activision
Star Wars: Battlefront,PC,Shooter,3.5,109.0,4100.0,261,0.2,0.06,0.12,0.0,0.02,2004.0,2004.0,LucasArts
Ikaruga,GC,Arcade,4.0,424.0,1300.0,664,0.09,0.07,0.02,0.0,0.0,2003.0,2001.0,Atari
Ikaruga,GC,Indie,4.0,424.0,1300.0,664,0.09,0.07,0.02,0.0,0.0,2003.0,2001.0,Atari
Ikaruga,GC,Puzzle,4.0,424.0,1300.0,664,0.09,0.07,0.02,0.0,0.0,2003.0,2001.0,Atari
Ikaruga,GC,Shooter,4.0,424.0,1300.0,664,0.09,0.07,0.02,0.0,0.0,2003.0,2001.0,Atari
Ys: The Oath in Felghana,PSP,Adventure,4.0,210.0,1000.0,503,0.14,0.09,0.0,0.04,0.01,2010.0,2005.0,Falcom Corporation
Ys: The Oath in Felghana,PSP,Rpg,4.0,210.0,1000.0,503,0.14,0.09,0.0,0.04,0.01,2010.0,2005.0,Falcom Corporation
Armored Core 2,PS2,[],3.6,119.0,278.0,232,0.79,0.28,0.22,0.23,0.07,2000.0,2000.0,Ubisoft
Advance Wars,GBA,Simulator,3.7,266.0,1900.0,640,0.7,0.5,0.19,0.0,0.01,2001.0,2001.0,Nintendo
Advance Wars,GBA,Strategy,3.7,266.0,1900.0,640,0.7,0.5,0.19,0.0,0.01,2001.0,2001.0,Nintendo
Advance Wars,GBA,Tactical,3.7,266.0,1900.0,640,0.7,0.5,0.19,0.0,0.01,2001.0,2001.0,Nintendo
Advance Wars,GBA,Turn Based Strategy,3.7,266.0,1900.0,640,0.7,0.5,0.19,0.0,0.01,2001.0,2001.0,Nintendo
Pokémon Mystery Dungeon: Blue Rescue Team,DS,Adventure,3.7,154.0,3800.0,441,2.05,1.16,0.06,0.83,0.0,2005.0,2005.0,Nintendo
Pokémon Mystery Dungeon: Blue Rescue Team,DS,Rpg,3.7,154.0,3800.0,441,2.05,1.16,0.06,0.83,0.0,2005.0,2005.0,Nintendo
Pokémon Mystery Dungeon: Blue Rescue Team,DS,Turn Based Strategy,3.7,154.0,3800.0,441,2.05,1.16,0.06,0.83,0.0,2005.0,2005.0,Nintendo
Dragon Ball: Xenoverse,PS4,Fighting,2.9,71.0,3700.0,229,1.05,0.3,0.48,0.12,0.15,2015.0,2015.0,Namco Bandai Games
Dragon Ball: Xenoverse,PS3,Fighting,2.9,71.0,3700.0,229,0.55,0.15,0.2,0.14,0.07,2015.0,2015.0,Namco Bandai Games
Dragon Ball: Xenoverse,XOne,Fighting,2.9,71.0,3700.0,229,0.31,0.18,0.11,0.0,0.03,2015.0,2015.0,Namco Bandai Games
Dragon Ball: Xenoverse,X360,Fighting,2.9,71.0,3700.0,229,0.27,0.16,0.08,0.0,0.02,2015.0,2015.0,Namco Bandai Games
Dragon Ball: Xenoverse,PS4,Rpg,2.9,71.0,3700.0,229,1.05,0.3,0.48,0.12,0.15,2015.0,2015.0,Namco Bandai Games
Dragon Ball: Xenoverse,PS3,Rpg,2.9,71.0,3700.0,229,0.55,0.15,0.2,0.14,0.07,2015.0,2015.0,Namco Bandai Games
Dragon Ball: Xenoverse,XOne,Rpg,2.9,71.0,3700.0,229,0.31,0.18,0.11,0.0,0.03,2015.0,2015.0,Namco Bandai Games
Dragon Ball: Xenoverse,X360,Rpg,2.9,71.0,3700.0,229,0.27,0.16,0.08,0.0,0.02,2015.0,2015.0,Namco Bandai Games
WarioWare: Smooth Moves,Wii,Puzzle,3.9,189.0,3100.0,256,2.92,0.87,1.06,0.73,0.26,2006.0,2006.0,Nintendo
Puyo Puyo Tetris,3DS,Puzzle,3.8,198.0,3100.0,333,0.11,0.0,0.0,0.11,0.0,2014.0,2014.0,Sega
Puyo Puyo Tetris,PSV,Puzzle,3.8,198.0,3100.0,333,0.05,0.0,0.0,0.05,0.0,2014.0,2014.0,Sega
Puyo Puyo Tetris,PS3,Puzzle,3.8,198.0,3100.0,333,0.04,0.0,0.0,0.04,0.0,2014.0,2014.0,Sega
Puyo Puyo Tetris,WiiU,Puzzle,3.8,198.0,3100.0,333,0.02,0.0,0.0,0.02,0.0,2014.0,2014.0,Sega
Puyo Puyo Tetris,3DS,Strategy,3.8,198.0,3100.0,333,0.11,0.0,0.0,0.11,0.0,2014.0,2014.0,Sega
Puyo Puyo Tetris,PSV,Strategy,3.8,198.0,3100.0,333,0.05,0.0,0.0,0.05,0.0,2014.0,2014.0,Sega
Puyo Puyo Tetris,PS3,Strategy,3.8,198.0,3100.0,333,0.04,0.0,0.0,0.04,0.0,2014.0,2014.0,Sega
Puyo Puyo Tetris,WiiU,Strategy,3.8,198.0,3100.0,333,0.02,0.0,0.0,0.02,0.0,2014.0,2014.0,Sega
Prince of Persia: Warrior Within,PS2,Adventure,3.5,220.0,2800.0,551,1.64,0.54,0.88,0.0,0.22,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,XB,Adventure,3.5,220.0,2800.0,551,0.8,0.48,0.28,0.0,0.04,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,GC,Adventure,3.5,220.0,2800.0,551,0.2,0.15,0.04,0.0,0.01,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,PS2,Fighting,3.5,220.0,2800.0,551,1.64,0.54,0.88,0.0,0.22,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,XB,Fighting,3.5,220.0,2800.0,551,0.8,0.48,0.28,0.0,0.04,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,GC,Fighting,3.5,220.0,2800.0,551,0.2,0.15,0.04,0.0,0.01,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,PS2,Platform,3.5,220.0,2800.0,551,1.64,0.54,0.88,0.0,0.22,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,XB,Platform,3.5,220.0,2800.0,551,0.8,0.48,0.28,0.0,0.04,2004.0,2004.0,Ubisoft
Prince of Persia: Warrior Within,GC,Platform,3.5,220.0,2800.0,551,0.2,0.15,0.04,0.0,0.01,2004.0,2004.0,Ubisoft
Monster Hunter 4 Ultimate,3DS,Adventure,4.2,159.0,2000.0,418,3.89,0.67,0.49,2.62,0.11,2014.0,2014.0,Nintendo
Monster Hunter 4 Ultimate,3DS,Rpg,4.2,159.0,2000.0,418,3.89,0.67,0.49,2.62,0.11,2014.0,2014.0,Nintendo
Doom,PS,Shooter,3.9,150.0,2300.0,393,0.78,0.43,0.3,0.0,0.05,1994.0,2017.0,Infogrames
Doom,GBA,Shooter,3.9,150.0,2300.0,393,0.14,0.1,0.04,0.0,0.0,2001.0,2017.0,Activision
Doom,PC,Shooter,3.9,150.0,2300.0,393,0.03,0.02,0.0,0.0,0.0,1992.0,2017.0,id Software
Tom Clancy's The Division,PS4,Adventure,2.8,78.0,2900.0,332,3.61,1.28,1.61,0.15,0.57,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,XOne,Adventure,2.8,78.0,2900.0,332,2.01,1.2,0.62,0.0,0.18,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PC,Adventure,2.8,78.0,2900.0,332,0.37,0.2,0.14,0.0,0.03,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PS4,Rpg,2.8,78.0,2900.0,332,3.61,1.28,1.61,0.15,0.57,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,XOne,Rpg,2.8,78.0,2900.0,332,2.01,1.2,0.62,0.0,0.18,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PC,Rpg,2.8,78.0,2900.0,332,0.37,0.2,0.14,0.0,0.03,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PS4,Shooter,2.8,78.0,2900.0,332,3.61,1.28,1.61,0.15,0.57,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,XOne,Shooter,2.8,78.0,2900.0,332,2.01,1.2,0.62,0.0,0.18,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PC,Shooter,2.8,78.0,2900.0,332,0.37,0.2,0.14,0.0,0.03,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PS4,Strategy,2.8,78.0,2900.0,332,3.61,1.28,1.61,0.15,0.57,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,XOne,Strategy,2.8,78.0,2900.0,332,2.01,1.2,0.62,0.0,0.18,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PC,Strategy,2.8,78.0,2900.0,332,0.37,0.2,0.14,0.0,0.03,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PS4,Tactical,2.8,78.0,2900.0,332,3.61,1.28,1.61,0.15,0.57,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,XOne,Tactical,2.8,78.0,2900.0,332,2.01,1.2,0.62,0.0,0.18,2016.0,2016.0,Ubisoft
Tom Clancy's The Division,PC,Tactical,2.8,78.0,2900.0,332,0.37,0.2,0.14,0.0,0.03,2016.0,2016.0,Ubisoft
Crysis 2,X360,Adventure,3.1,155.0,2900.0,411,1.35,0.7,0.5,0.02,0.12,2011.0,2011.0,Electronic Arts
